TOT_TRXN_AM,TOT_TRXN_CNT,EFFECTIVE.RISK,Activity.Risk,HR.AM,LRF.AM,PASS.THROUGH,TRUSTED.PAIR,RUN.DATE,Overall_risk,Customer ID
12872.81122,1,5,5,12872.81122,0,Y,N,1/31/2019,Low Risk,4284
17033.42216,32,1,1,17033.42216,0,Y,Y,1/31/2019,Low Risk,4854
28467.65119,7,5,1,28467.65119,0,Y,Y,1/31/2019,Low Risk,9715
21489.9982,31,5,5,21489.9982,0,Y,Y,1/31/2019,Low Risk,3489
26758.00473,1,9,1,26758.00473,0,N,N,1/31/2019,High Risk,2512
17876.29463,27,9,1,17876.29463,0,N,N,1/31/2019,Low Risk,2448
24813.4288,41,5,9,24813.4288,0,Y,Y,1/31/2019,High Risk,6609
13525.82286,12,5,5,13525.82286,0,Y,N,1/31/2019,High Risk,1161
19845.82925,40,1,1,19845.82925,0,N,N,1/31/2019,Low Risk,2598
26865.54704,36,1,9,26865.54704,0,Y,N,1/31/2019,Low Risk,1374
28715.51516,50,5,1,28715.51516,0,Y,Y,1/31/2019,High Risk,6760
20382.40288,9,9,9,20382.40288,0,N,N,1/31/2019,High Risk,9548
20116.93636,41,9,5,20116.93636,0,N,N,1/31/2019,Low Risk,4220
29152.92579,10,1,1,29152.92579,0,Y,Y,1/31/2019,Low Risk,3792
14888.57156,21,9,1,14888.57156,0,Y,Y,1/31/2019,Low Risk,2161
20084.85928,6,5,5,20084.85928,0,N,N,1/31/2019,High Risk,5336
25080.92586,18,5,1,25080.92586,0,Y,N,1/31/2019,Low Risk,7590
25488.76532,14,9,5,25488.76532,0,Y,Y,1/31/2019,High Risk,7292
23264.10601,37,5,1,23264.10601,0,N,N,1/31/2019,Low Risk,3707
21639.60667,49,1,9,21639.60667,0,N,Y,1/31/2019,Low Risk,6158
15795.13014,8,5,9,15795.13014,0,Y,Y,1/31/2019,Low Risk,1845
11785.29682,4,5,9,11785.29682,0,N,Y,1/31/2019,Low Risk,5757
24461.57861,50,5,1,24461.57861,0,N,Y,1/31/2019,Low Risk,1575
29263.67026,18,5,5,29263.67026,0,N,N,1/31/2019,High Risk,7704
17580.87688,40,5,9,17580.87688,0,N,N,1/31/2019,Low Risk,4921
25066.36986,34,5,9,25066.36986,0,N,N,1/31/2019,Low Risk,6903
19404.43088,50,1,5,19404.43088,0,Y,Y,1/31/2019,High Risk,2534
29267.32992,10,9,1,29267.32992,0,Y,N,1/31/2019,Low Risk,4961
28934.83419,39,9,9,28934.83419,0,Y,Y,1/31/2019,Low Risk,1603
14098.67412,29,9,1,14098.67412,0,N,Y,1/31/2019,Low Risk,9069
11974.64399,41,9,1,11974.64399,0,N,Y,1/31/2019,Low Risk,9638
26860.70556,11,1,9,26860.70556,0,N,Y,1/31/2019,High Risk,6830
13520.53242,31,5,9,13520.53242,0,N,N,1/31/2019,Low Risk,8354
23463.01467,4,9,5,23463.01467,0,N,N,1/31/2019,Low Risk,8019
10506.28487,35,5,9,10506.28487,0,Y,N,1/31/2019,High Risk,6953
20070.45222,47,5,9,20070.45222,0,N,Y,1/31/2019,Low Risk,3515
25306.05812,23,5,9,25306.05812,0,N,N,1/31/2019,Low Risk,7524
15397.12093,5,5,5,15397.12093,0,N,Y,1/31/2019,High Risk,7054
16407.57463,20,1,5,16407.57463,0,Y,N,1/31/2019,Low Risk,4743
21122.61742,7,5,1,21122.61742,0,N,N,1/31/2019,Low Risk,9341
11592.27906,48,5,9,11592.27906,0,N,N,1/31/2019,Low Risk,8437
23010.54179,32,1,5,23010.54179,0,Y,Y,1/31/2019,Low Risk,8316
24886.13244,42,5,5,24886.13244,0,N,Y,1/31/2019,Low Risk,3739
23596.7745,22,9,1,23596.7745,0,Y,Y,1/31/2019,Low Risk,2459
13970.06374,15,1,9,13970.06374,0,N,Y,1/31/2019,Low Risk,3423
17707.48729,8,9,5,17707.48729,0,Y,N,1/31/2019,High Risk,1665
18685.89504,50,5,5,18685.89504,0,N,Y,1/31/2019,Low Risk,9279
18172.03643,48,9,9,18172.03643,0,Y,N,1/31/2019,Low Risk,9754
13336.65431,21,1,9,13336.65431,0,N,N,1/31/2019,Low Risk,8367
12375.64802,41,5,9,12375.64802,0,Y,N,1/31/2019,Low Risk,3966
14028.96804,50,9,5,14028.96804,0,Y,Y,1/31/2019,Low Risk,8615
19117.69129,5,9,9,19117.69129,0,Y,N,1/31/2019,High Risk,6752
14325.88716,34,1,9,14325.88716,0,Y,N,1/31/2019,High Risk,5200
13549.4807,32,1,1,13549.4807,0,Y,N,1/31/2019,High Risk,2559
13948.77756,11,1,1,13948.77756,0,N,N,1/31/2019,Low Risk,8029
18267.10532,10,9,9,18267.10532,0,N,N,1/31/2019,Low Risk,4018
11151.94323,23,1,1,11151.94323,0,Y,N,1/31/2019,Low Risk,4126
14994.17399,7,1,5,14994.17399,0,N,N,1/31/2019,High Risk,5430
10389.69533,18,1,9,10389.69533,0,N,Y,1/31/2019,Low Risk,9434
25365.2246,19,1,9,25365.2246,0,N,Y,1/31/2019,Low Risk,4523
29363.49138,11,1,5,29363.49138,0,Y,N,1/31/2019,Low Risk,7343
15675.0373,32,9,1,15675.0373,0,N,Y,1/31/2019,Low Risk,3082
18116.18357,32,1,9,18116.18357,0,Y,N,1/31/2019,Low Risk,9459
17389.20987,12,5,5,17389.20987,0,N,Y,1/31/2019,Low Risk,4149
18548.02355,43,1,9,18548.02355,0,N,N,1/31/2019,Low Risk,7385
18154.46693,35,5,5,18154.46693,0,Y,N,1/31/2019,Low Risk,2634
11795.05278,48,1,1,11795.05278,0,N,Y,1/31/2019,High Risk,8463
10530.37107,20,5,1,10530.37107,0,N,Y,1/31/2019,Low Risk,2355
23787.54837,37,9,1,23787.54837,0,N,Y,1/31/2019,Low Risk,6478
12536.61482,19,9,9,12536.61482,0,N,Y,1/31/2019,Low Risk,4214
25686.13551,36,1,9,25686.13551,0,N,N,1/31/2019,Low Risk,8927
25140.10441,35,9,9,25140.10441,0,Y,Y,1/31/2019,Low Risk,6058
29697.56068,22,1,5,29697.56068,0,Y,N,1/31/2019,Low Risk,3646
19839.74502,33,5,9,19839.74502,0,Y,N,1/31/2019,Low Risk,3252
11265.76639,29,9,5,11265.76639,0,Y,N,1/31/2019,Low Risk,4550
26445.28177,16,1,5,26445.28177,0,Y,N,1/31/2019,Low Risk,2980
28303.81592,6,9,9,28303.81592,0,Y,Y,1/31/2019,Low Risk,3638
13205.80034,2,1,5,13205.80034,0,N,N,1/31/2019,Low Risk,5347
27048.12218,40,9,5,27048.12218,0,N,N,1/31/2019,Low Risk,1879
14761.28442,44,1,9,14761.28442,0,N,N,1/31/2019,Low Risk,7299
21467.72996,27,5,5,21467.72996,0,Y,N,1/31/2019,Low Risk,7737
11414.02899,45,9,9,11414.02899,0,N,Y,1/31/2019,Low Risk,8516
20725.4409,1,1,5,20725.4409,0,Y,Y,1/31/2019,Low Risk,3010
18256.22114,24,5,1,18256.22114,0,N,Y,1/31/2019,Low Risk,6719
27614.95253,5,9,1,27614.95253,0,Y,Y,1/31/2019,Low Risk,5720
16862.47654,30,9,1,16862.47654,0,Y,Y,1/31/2019,Low Risk,7011
10678.80689,38,9,5,10678.80689,0,Y,N,1/31/2019,Low Risk,8812
28767.75547,49,9,1,28767.75547,0,N,Y,1/31/2019,Low Risk,4785
14687.04947,22,9,1,14687.04947,0,N,Y,1/31/2019,Low Risk,4696
20056.5425,23,5,1,20056.5425,0,N,N,1/31/2019,Low Risk,3853
16084.01563,3,9,5,16084.01563,0,N,Y,1/31/2019,Low Risk,7412
14165.24723,28,9,9,14165.24723,0,N,N,1/31/2019,High Risk,8853
14932.70644,13,5,5,14932.70644,0,Y,Y,1/31/2019,High Risk,2691
19132.40013,34,9,9,19132.40013,0,Y,Y,1/31/2019,Low Risk,7430
16971.47616,1,9,9,16971.47616,0,Y,N,1/31/2019,Low Risk,8047
14856.23031,35,9,9,14856.23031,0,Y,Y,1/31/2019,Low Risk,5877
16477.73088,35,1,1,16477.73088,0,N,N,1/31/2019,Low Risk,5557
22647.50223,5,1,9,22647.50223,0,Y,Y,1/31/2019,Low Risk,1610
19510.00346,22,1,5,19510.00346,0,Y,N,1/31/2019,Low Risk,3093
24386.19748,12,5,1,24386.19748,0,Y,Y,1/31/2019,Low Risk,9426
27397.28279,8,9,9,27397.28279,0,N,N,1/31/2019,Low Risk,4741
25549.7374,41,5,1,25549.7374,0,N,N,1/31/2019,Low Risk,5767
18052.23691,1,1,1,18052.23691,0,N,N,1/31/2019,Low Risk,7991
28877.50492,27,9,1,28877.50492,0,N,Y,1/31/2019,High Risk,4534
12464.12611,50,1,1,12464.12611,0,Y,N,1/31/2019,High Risk,9027
15387.79712,3,5,5,15387.79712,0,N,N,1/31/2019,Low Risk,9808
13902.69589,29,1,1,13902.69589,0,N,N,1/31/2019,Low Risk,8260
23524.39842,11,1,1,23524.39842,0,N,N,1/31/2019,Low Risk,4768
27435.60133,17,9,5,27435.60133,0,Y,N,1/31/2019,Low Risk,9804
10243.15852,26,5,1,10243.15852,0,N,N,1/31/2019,Low Risk,6087
10842.11559,14,5,9,10842.11559,0,Y,Y,1/31/2019,High Risk,5741
28475.97206,4,9,9,28475.97206,0,Y,Y,1/31/2019,Low Risk,8956
11560.62672,48,9,1,11560.62672,0,Y,Y,1/31/2019,Low Risk,6292
21511.46437,13,1,1,21511.46437,0,N,Y,1/31/2019,Low Risk,8016
24220.71784,47,9,1,24220.71784,0,Y,N,1/31/2019,Low Risk,4461
20447.05938,39,1,5,20447.05938,0,Y,N,1/31/2019,Low Risk,6851
12436.75342,6,5,5,12436.75342,0,N,Y,1/31/2019,High Risk,9439
23794.33975,49,1,1,23794.33975,0,N,Y,1/31/2019,Low Risk,2159
25334.3058,25,1,1,25334.3058,0,N,N,1/31/2019,Low Risk,9295
27836.10079,15,1,1,27836.10079,0,Y,Y,1/31/2019,High Risk,6191
11069.82564,18,1,9,11069.82564,0,N,N,1/31/2019,Low Risk,5449
11896.41766,27,1,5,11896.41766,0,Y,N,1/31/2019,Low Risk,4717
13787.3604,16,9,9,13787.3604,0,Y,N,1/31/2019,Low Risk,6997
16709.01106,10,9,5,16709.01106,0,N,N,1/31/2019,Low Risk,1585
25264.85678,18,5,1,25264.85678,0,Y,Y,1/31/2019,High Risk,1888
16384.29877,36,1,9,16384.29877,0,Y,Y,1/31/2019,Low Risk,2817
27790.92206,12,1,9,27790.92206,0,N,Y,1/31/2019,Low Risk,4568
26115.86348,7,9,5,26115.86348,0,Y,Y,1/31/2019,Low Risk,8440
18806.49127,19,1,9,18806.49127,0,N,N,1/31/2019,High Risk,9238
27716.803,24,5,9,27716.803,0,Y,Y,1/31/2019,Low Risk,3141
21753.06399,26,9,5,21753.06399,0,Y,Y,1/31/2019,High Risk,2201
27296.23287,38,9,9,27296.23287,0,Y,N,1/31/2019,High Risk,8606
13640.58632,17,9,5,13640.58632,0,Y,Y,1/31/2019,Low Risk,1279
24985.0664,3,9,5,24985.0664,0,N,Y,1/31/2019,High Risk,4442
26710.48912,40,5,5,26710.48912,0,Y,Y,1/31/2019,Low Risk,2726
17508.46303,8,9,9,17508.46303,0,N,N,1/31/2019,Low Risk,4538
27304.0816,40,5,5,27304.0816,0,Y,Y,1/31/2019,Low Risk,6583
28405.96635,30,5,1,28405.96635,0,Y,Y,1/31/2019,Low Risk,8519
25344.8029,30,5,9,25344.8029,0,Y,Y,1/31/2019,Low Risk,8816
21522.17868,22,9,1,21522.17868,0,Y,N,1/31/2019,Low Risk,9195
22504.4987,4,1,1,22504.4987,0,N,Y,1/31/2019,High Risk,8982
18823.7275,33,5,5,18823.7275,0,Y,N,1/31/2019,High Risk,3047
15662.49193,11,1,1,15662.49193,0,N,N,1/31/2019,High Risk,5843
24615.62089,45,5,9,24615.62089,0,Y,N,1/31/2019,Low Risk,9798
20182.51644,7,5,1,20182.51644,0,N,Y,1/31/2019,Low Risk,1422
12889.75601,29,5,9,12889.75601,0,N,N,1/31/2019,Low Risk,9215
17840.64537,39,5,1,17840.64537,0,N,Y,1/31/2019,Low Risk,5351
13175.99561,14,5,9,13175.99561,0,Y,N,1/31/2019,High Risk,7349
10609.62442,35,5,9,10609.62442,0,N,N,1/31/2019,Low Risk,7214
19246.28626,28,9,5,19246.28626,0,Y,Y,1/31/2019,Low Risk,4147
27567.88209,22,5,1,27567.88209,0,N,Y,1/31/2019,Low Risk,2849
15433.0297,28,9,9,15433.0297,0,N,Y,1/31/2019,Low Risk,1224
18476.70255,28,5,1,18476.70255,0,N,N,1/31/2019,Low Risk,4061
27658.83715,23,1,5,27658.83715,0,N,N,1/31/2019,Low Risk,4040
11249.00162,45,5,1,11249.00162,0,Y,N,1/31/2019,Low Risk,3271
10054.32133,39,1,9,10054.32133,0,N,Y,1/31/2019,Low Risk,6711
22125.05756,45,5,1,22125.05756,0,Y,Y,1/31/2019,Low Risk,4045
18205.8302,29,5,1,18205.8302,0,Y,Y,1/31/2019,Low Risk,4335
12301.20012,36,9,1,12301.20012,0,N,Y,1/31/2019,Low Risk,5908
16860.98933,13,1,9,16860.98933,0,Y,Y,1/31/2019,Low Risk,4355
26457.36389,49,9,1,26457.36389,0,Y,Y,1/31/2019,Low Risk,3289
28526.0655,27,5,9,28526.0655,0,N,N,1/31/2019,Low Risk,8408
10107.00292,7,1,9,10107.00292,0,N,N,1/31/2019,Low Risk,9863
19674.25607,48,5,9,19674.25607,0,N,Y,1/31/2019,Low Risk,9601
17514.67407,31,1,5,17514.67407,0,N,Y,1/31/2019,High Risk,5981
13674.73952,32,1,1,13674.73952,0,N,Y,1/31/2019,Low Risk,8388
20746.90761,42,5,9,20746.90761,0,N,Y,1/31/2019,Low Risk,7400
16282.06611,41,9,1,16282.06611,0,Y,N,1/31/2019,Low Risk,5401
10657.29119,32,9,1,10657.29119,0,N,N,1/31/2019,High Risk,9967
27294.33948,2,1,5,27294.33948,0,Y,Y,1/31/2019,Low Risk,7609
29052.20057,30,1,9,29052.20057,0,N,N,1/31/2019,Low Risk,1473
24755.49914,39,9,1,24755.49914,0,N,N,1/31/2019,Low Risk,5640
18346.42724,26,5,1,18346.42724,0,N,Y,1/31/2019,Low Risk,4389
16617.15643,41,1,5,16617.15643,0,N,Y,1/31/2019,Low Risk,7178
22802.14499,29,1,5,22802.14499,0,Y,Y,1/31/2019,Low Risk,3038
29810.14414,33,9,5,29810.14414,0,Y,N,1/31/2019,High Risk,8689
14293.45739,36,9,9,14293.45739,0,Y,Y,1/31/2019,Low Risk,4928
22811.64885,7,1,5,22811.64885,0,N,Y,1/31/2019,Low Risk,5060
27149.8212,34,9,1,27149.8212,0,N,N,1/31/2019,High Risk,1663
19696.13173,30,9,5,19696.13173,0,N,N,1/31/2019,High Risk,6148
10833.03955,23,9,9,10833.03955,0,N,Y,1/31/2019,Low Risk,4893
23017.25687,38,9,1,23017.25687,0,Y,Y,1/31/2019,Low Risk,9326
20622.27287,50,1,5,20622.27287,0,N,N,1/31/2019,High Risk,6552
25851.05233,24,5,1,25851.05233,0,Y,N,1/31/2019,Low Risk,8620
29637.4776,10,9,9,29637.4776,0,N,N,1/31/2019,Low Risk,1825
19952.57765,31,5,5,19952.57765,0,Y,Y,1/31/2019,Low Risk,6356
25359.74758,16,5,9,25359.74758,0,Y,Y,1/31/2019,Low Risk,6693
13458.34717,37,5,9,13458.34717,0,Y,Y,1/31/2019,High Risk,2679
18205.63401,35,1,5,18205.63401,0,N,Y,1/31/2019,Low Risk,9073
19450.75401,39,9,1,19450.75401,0,Y,N,1/31/2019,Low Risk,5411
17906.11334,48,1,9,17906.11334,0,Y,Y,1/31/2019,Low Risk,7122
16121.95474,49,9,1,16121.95474,0,Y,Y,1/31/2019,Low Risk,3428
16383.00205,2,9,5,16383.00205,0,Y,N,1/31/2019,Low Risk,3914
15821.43516,21,9,5,15821.43516,0,Y,Y,1/31/2019,High Risk,8792
15430.78533,3,5,5,15430.78533,0,N,Y,1/31/2019,High Risk,5255
15552.9432,20,9,5,15552.9432,0,N,Y,1/31/2019,Low Risk,8397
12052.89817,18,5,1,12052.89817,0,Y,N,1/31/2019,Low Risk,1465
14302.49568,12,5,1,14302.49568,0,N,N,1/31/2019,High Risk,7149
26544.08546,6,1,5,26544.08546,0,Y,Y,1/31/2019,Low Risk,6331
22854.40478,20,5,5,22854.40478,0,Y,Y,1/31/2019,Low Risk,2341
21467.70541,22,5,9,21467.70541,0,N,N,1/31/2019,Low Risk,8700
10511.00663,39,9,1,10511.00663,0,N,N,1/31/2019,Low Risk,7986
15208.14985,49,9,9,15208.14985,0,N,Y,1/31/2019,Low Risk,2959
27435.70178,48,5,1,27435.70178,0,N,Y,1/31/2019,Low Risk,2081
12733.79767,6,1,1,12733.79767,0,Y,Y,1/31/2019,Low Risk,9988
28899.64302,11,5,9,28899.64302,0,Y,Y,1/31/2019,Low Risk,6067
29893.49444,10,5,1,29893.49444,0,N,Y,1/31/2019,Low Risk,5212
18487.26706,20,9,9,18487.26706,0,Y,N,1/31/2019,Low Risk,5883
15152.23713,29,9,1,15152.23713,0,N,Y,1/31/2019,High Risk,1647
21639.95361,41,5,5,21639.95361,0,N,Y,1/31/2019,Low Risk,3202
24701.51064,34,5,1,24701.51064,0,N,Y,1/31/2019,Low Risk,1207
29811.88315,11,5,1,29811.88315,0,N,Y,1/31/2019,Low Risk,8450
25947.32679,34,5,1,25947.32679,0,N,Y,1/31/2019,Low Risk,8100
28935.55602,36,5,1,28935.55602,0,N,N,1/31/2019,Low Risk,1600
22286.01228,12,5,9,22286.01228,0,N,Y,1/31/2019,Low Risk,7984
15412.94296,21,5,5,15412.94296,0,Y,Y,1/31/2019,High Risk,5428
24274.49819,12,1,5,24274.49819,0,Y,N,1/31/2019,Low Risk,8931
23430.50345,3,9,1,23430.50345,0,Y,N,1/31/2019,Low Risk,7549
29917.30229,41,9,9,29917.30229,0,Y,Y,1/31/2019,Low Risk,8012
25406.38198,5,5,5,25406.38198,0,N,Y,1/31/2019,Low Risk,3676
22072.192,47,5,9,22072.192,0,Y,Y,1/31/2019,Low Risk,3903
13972.97952,1,5,5,13972.97952,0,N,Y,1/31/2019,Low Risk,9222
16067.06819,32,5,5,16067.06819,0,Y,Y,1/31/2019,High Risk,3459
20181.49343,8,1,9,20181.49343,0,Y,N,1/31/2019,Low Risk,3174
23928.76847,3,5,5,23928.76847,0,Y,Y,1/31/2019,Low Risk,4450
13793.51504,15,1,9,13793.51504,0,N,Y,1/31/2019,Low Risk,8413
12195.17606,1,5,5,12195.17606,0,N,Y,1/31/2019,Low Risk,6538
14726.34308,33,9,1,14726.34308,0,Y,Y,1/31/2019,High Risk,3580
28419.96625,14,5,1,28419.96625,0,Y,N,1/31/2019,High Risk,5931
14878.02522,23,5,1,14878.02522,0,Y,N,1/31/2019,Low Risk,4419
22816.33688,14,9,1,22816.33688,0,N,N,1/31/2019,Low Risk,4217
19635.57229,14,5,9,19635.57229,0,N,N,1/31/2019,Low Risk,4649
16437.20376,9,1,1,16437.20376,0,Y,N,1/31/2019,High Risk,7531
14024.19801,18,1,1,14024.19801,0,Y,Y,1/31/2019,Low Risk,4228
23960.84239,22,9,1,23960.84239,0,N,N,1/31/2019,Low Risk,2560
16368.90889,5,5,5,16368.90889,0,N,N,1/31/2019,Low Risk,4775
20072.91167,2,9,5,20072.91167,0,N,N,1/31/2019,Low Risk,7162
13187.61456,38,1,1,13187.61456,0,N,N,1/31/2019,High Risk,5236
20436.34509,33,1,9,20436.34509,0,N,N,1/31/2019,Low Risk,4985
22184.84996,33,5,9,22184.84996,0,N,N,1/31/2019,Low Risk,4049
20278.97245,20,1,9,20278.97245,0,Y,N,1/31/2019,Low Risk,9732
13591.99786,9,5,5,13591.99786,0,N,N,1/31/2019,High Risk,7438
12374.96501,50,9,1,12374.96501,0,Y,Y,1/31/2019,Low Risk,8273
15432.36354,40,9,1,15432.36354,0,Y,Y,1/31/2019,High Risk,8858
21067.46266,31,9,1,21067.46266,0,N,N,1/31/2019,Low Risk,6909
17249.44503,24,1,1,17249.44503,0,Y,N,1/31/2019,Low Risk,4297
29342.49777,32,5,5,29342.49777,0,Y,N,1/31/2019,Low Risk,5470
28325.32092,27,9,9,28325.32092,0,N,N,1/31/2019,Low Risk,6962
13858.39863,31,9,1,13858.39863,0,Y,Y,1/31/2019,High Risk,1791
24949.20822,32,9,1,24949.20822,0,N,Y,1/31/2019,Low Risk,8458
28441.10273,36,9,5,28441.10273,0,N,Y,1/31/2019,Low Risk,7913
14940.73713,44,1,5,14940.73713,0,N,N,1/31/2019,Low Risk,8764
22536.26268,42,1,9,22536.26268,0,N,Y,1/31/2019,Low Risk,8912
19155.07862,19,9,5,19155.07862,0,N,Y,1/31/2019,Low Risk,9835
13123.07456,5,5,1,13123.07456,0,Y,Y,1/31/2019,Low Risk,4650
17377.47726,7,9,9,17377.47726,0,Y,Y,1/31/2019,Low Risk,3840
26815.96028,27,1,5,26815.96028,0,Y,N,1/31/2019,Low Risk,3983
19709.12206,26,1,9,19709.12206,0,N,Y,1/31/2019,High Risk,6212
27612.90793,23,1,9,27612.90793,0,Y,N,1/31/2019,Low Risk,1301
11595.36062,22,9,9,11595.36062,0,Y,Y,1/31/2019,High Risk,8533
21211.06105,48,1,9,21211.06105,0,N,N,1/31/2019,High Risk,1118
21498.27462,25,5,1,21498.27462,0,N,Y,1/31/2019,Low Risk,6590
16170.30804,37,9,5,16170.30804,0,N,Y,1/31/2019,High Risk,6341
25236.16815,7,5,1,25236.16815,0,N,N,1/31/2019,Low Risk,3935
25476.9311,2,1,9,25476.9311,0,N,N,1/31/2019,Low Risk,6723
26504.76405,39,5,5,26504.76405,0,Y,N,1/31/2019,Low Risk,3318
25553.36817,37,1,1,25553.36817,0,Y,Y,1/31/2019,High Risk,8174
15848.4213,8,1,9,15848.4213,0,Y,Y,1/31/2019,Low Risk,8447
21790.30665,27,9,1,21790.30665,0,N,Y,1/31/2019,Low Risk,6734
25009.12542,12,5,5,25009.12542,0,Y,Y,1/31/2019,High Risk,6133
14217.2399,29,9,5,14217.2399,0,N,Y,1/31/2019,Low Risk,6743
27971.99049,23,5,9,27971.99049,0,Y,N,1/31/2019,Low Risk,5394
17586.40557,49,9,5,17586.40557,0,Y,N,1/31/2019,High Risk,2574
15864.38722,24,5,5,15864.38722,0,N,N,1/31/2019,Low Risk,1529
25327.37799,11,5,5,25327.37799,0,Y,Y,1/31/2019,Low Risk,9056
26603.17837,41,1,1,15291.38148,11311.79689,Y,Y,1/31/2019,High Risk,8329
16862.66583,16,9,5,5337.562101,11525.10373,N,N,1/31/2019,Low Risk,2599
28734.27033,27,1,9,17592.42885,11141.84149,Y,N,1/31/2019,Low Risk,7864
29812.7368,10,5,9,18107.67529,11705.06151,N,N,1/31/2019,Low Risk,9818
21983.76033,31,9,5,10719.39692,11264.36341,Y,Y,1/31/2019,High Risk,7436
11915.772,44,9,1,342.1778388,11573.59416,Y,N,1/31/2019,Low Risk,5567
10679.74515,27,9,9,-484.847901,11164.59305,Y,Y,1/31/2019,Low Risk,4558
13656.65094,33,1,1,2575.544049,11081.10689,N,Y,1/31/2019,Low Risk,6242
21057.13624,30,5,1,9118.950529,11938.18571,Y,N,1/31/2019,High Risk,6904
10429.47747,20,5,1,-1149.758503,11579.23597,Y,N,1/31/2019,Low Risk,6007
28742.45832,37,1,9,17005.06739,11737.39093,Y,Y,1/31/2019,High Risk,1378
26336.71696,30,5,9,14926.55353,11410.16343,N,N,1/31/2019,Low Risk,6794
10468.20669,6,5,1,-1017.23499,11485.44168,Y,N,1/31/2019,Low Risk,1018
26228.12208,29,1,9,14664.91533,11563.20675,N,N,1/31/2019,Low Risk,1526
26100.44854,19,1,9,14381.8842,11718.56434,Y,Y,1/31/2019,Low Risk,5730
23527.4992,2,9,1,12380.5137,11146.9855,N,N,1/31/2019,High Risk,7274
24318.70457,45,1,9,12337.37571,11981.32886,N,Y,1/31/2019,High Risk,4197
17511.57444,20,5,9,5956.979136,11554.5953,Y,Y,1/31/2019,Low Risk,6782
14993.13368,11,1,9,3264.761818,11728.37186,Y,Y,1/31/2019,Low Risk,8259
24853.34553,1,5,9,13337.18479,11516.16074,N,N,1/31/2019,Low Risk,2315
12621.28724,45,5,9,1059.613995,11561.67324,Y,N,1/31/2019,Low Risk,2872
15617.6956,43,1,5,3955.474566,11662.22103,N,Y,1/31/2019,High Risk,3167
29785.10825,45,1,9,18274.99075,11510.1175,Y,N,1/31/2019,Low Risk,1285
14237.60949,28,1,9,3118.278518,11119.33097,Y,Y,1/31/2019,Low Risk,6109
13692.4021,6,1,5,1776.176067,11916.22603,Y,Y,1/31/2019,High Risk,4122
17859.59396,44,1,9,16114.79545,1744.798506,Y,Y,1/31/2019,Low Risk,8967
18847.76411,10,9,9,17307.64939,1540.114719,Y,Y,1/31/2019,High Risk,9269
14987.22367,34,9,9,14276.92926,710.2944066,Y,Y,1/31/2019,High Risk,5724
19124.47051,37,1,9,17585.3953,1539.07521,Y,Y,1/31/2019,Low Risk,5610
10453.90266,42,5,5,9615.516332,838.3863279,N,N,1/31/2019,Low Risk,4619
26588.71923,15,5,1,25528.0183,1060.700931,Y,N,1/31/2019,Low Risk,6224
29955.62234,40,9,5,28374.9701,1580.65224,Y,Y,1/31/2019,Low Risk,7177
28061.85429,3,1,9,26886.4213,1175.432995,Y,N,1/31/2019,Low Risk,4903
10730.66226,13,5,9,9609.908919,1120.753341,N,Y,1/31/2019,High Risk,8486
12895.51216,26,1,9,11316.86328,1578.648879,N,N,1/31/2019,Low Risk,6222
19677.22046,38,9,9,18908.10545,769.1150122,N,Y,1/31/2019,Low Risk,2173
14302.43919,13,9,1,13563.59124,738.8479486,N,Y,1/31/2019,Low Risk,6475
28614.85074,21,9,9,27685.11233,929.7384072,Y,Y,1/31/2019,Low Risk,7738
18830.81205,23,9,9,17254.53616,1576.275895,Y,N,1/31/2019,High Risk,9696
27929.88406,15,9,5,27396.11454,533.7695169,Y,N,1/31/2019,High Risk,6682
10620.78498,11,9,5,9910.973888,709.8110923,N,Y,1/31/2019,Low Risk,2257
13350.31806,11,1,1,11946.19675,1404.121308,N,N,1/31/2019,Low Risk,2444
18668.71676,50,1,5,17284.91245,1383.804309,Y,Y,1/31/2019,Low Risk,9880
28224.0619,50,9,1,27446.95304,777.1088575,N,Y,1/31/2019,Low Risk,6546
26460.64349,25,1,1,25890.11369,570.5297957,Y,Y,1/31/2019,Low Risk,8514
14643.96239,19,5,9,13479.27003,1164.692363,Y,Y,1/31/2019,Low Risk,4471
20191.14158,38,9,1,19547.57176,643.5698152,N,N,1/31/2019,Low Risk,3703
14804.11552,49,1,5,13928.41035,875.705167,N,N,1/31/2019,Low Risk,4388
15482.52945,44,9,1,14051.03431,1431.495139,Y,Y,1/31/2019,Low Risk,2144
13386.10921,45,1,5,12804.94364,581.1655697,Y,Y,1/31/2019,High Risk,6768
26303.5693,47,1,5,25756.03455,547.5347456,Y,N,1/31/2019,High Risk,2061
14788.02714,36,1,5,13810.30502,977.7221186,N,Y,1/31/2019,Low Risk,9261
27794.31851,10,9,9,27100.98339,693.3351247,N,Y,1/31/2019,High Risk,3577
19898.13698,45,5,9,19331.96704,566.1699435,Y,N,1/31/2019,Low Risk,1676
14698.19895,30,1,5,14160.50243,537.696516,N,N,1/31/2019,High Risk,5209
13557.65267,22,5,5,12190.31307,1367.339599,Y,N,1/31/2019,Low Risk,8717
21451.25767,29,9,5,20197.03375,1254.223918,N,N,1/31/2019,Low Risk,3468
27944.89094,44,9,9,27216.53775,728.3531874,N,Y,1/31/2019,Low Risk,6821
28752.34949,23,1,5,28241.98536,510.3641321,N,N,1/31/2019,Low Risk,3491
